HCO_ID,Sales,Units,Rank,Sales_Share,Cumulative_Sales_Share,Province,Region,HCO_Type,HCO_Tier
HCO0376,327451506.0,93.0,676,0.0005154784897733076,0.6071523976658458,Ho Chi Minh City,South,Vax Center,Tier 2
HCO0162,327369203.0,95.0,677,0.000515348927302632,0.6076677465931485,Thai Nguyen,North,Vax Center,Tier 2
HCO0562,326979548.0,97.0,678,0.000514735527250251,0.6081824821203987,Ha Tinh,Central,Vax Center,Tier 2
HCO0545,326969960.0,90.0,679,0.0005147204336938943,0.6086972025540927,Ho Chi Minh City,South,Vax Center,Tier 2
HCO1517,326837422.0,91.0,680,0.0005145117906220936,0.6092117143447148,Thai Nguyen,North,Vax Center,Tier 1
HCO0114,326698693.0,93.0,681,0.0005142934015962457,0.609726007746311,Da Nang,Central,Vax Center,Tier 2
HCO0230,325022068.0,92.0,682,0.0005116540363556529,0.6102376617826667,Quang Nam,Central,Vax Center,Tier 2
HCO1938,324940321.0,92.0,683,0.0005115253491475278,0.6107491871318143,Ho Chi Minh City,South,Vax Center,Tier 2
HCO1778,324632474.0,95.0,684,0.0005110407323302784,0.6112602278641446,Ha Tinh,Central,Vax Center,Tier 2
HCO1401,324586217.0,93.0,685,0.000510967913949344,0.6117711957780939,Tien Giang,South,Vax Center,Tier 2
HCO0109,324534709.0,95.0,686,0.0005108868293747895,0.6122820826074687,Dong Nai,South,Hospital,Tier 2
HCO0268,324451645.0,95.0,687,0.0005107560689278532,0.6127928386763966,Binh Duong,South,Vax Center,Tier 2
HCO1774,324185435.0,90.0,688,0.0005103369976264601,0.613303175674023,Khanh Hoa,South,Vax Center,Tier 2
HCO1157,323968132.0,90.0,689,0.0005099949163710353,0.6138131705903941,Nghe An,Central,Vax Center,Tier 2
HCO0582,323962443.0,86.0,690,0.0005099859606720247,0.6143231565510661,Binh Dinh,Central,Vax Center,Tier 2
HCO1002,323956007.0,89.0,691,0.0005099758290357385,0.6148331323801018,Lam Dong,South,Vax Center,Tier 2
HCO1650,323585244.0,84.0,692,0.0005093921690195166,0.6153425245491213,Quang Tri,Central,Vax Center,Tier 2
HCO0153,322972910.0,97.0,693,0.0005084282247414382,0.6158509527738627,Quang Tri,Central,Vax Center,Tier 2
HCO1784,322793682.0,93.0,694,0.0005081460816543788,0.6163590988555171,Thai Nguyen,North,Vax Center,Tier 2
HCO1584,322518892.0,92.0,695,0.0005077135036035549,0.6168668123591207,Nghe An,Central,Vax Center,Tier 2
HCO1797,322201036.0,94.0,696,0.0005072131304861829,0.6173740254896068,Quang Tri,Central,Vax Center,Tier 2
HCO0851,321393781.0,95.0,697,0.000505942338992978,0.6178799678285998,Nghe An,Central,Vax Center,Tier 2
HCO0011,321112830.0,94.0,698,0.0005055000622145035,0.6183854678908143,Ha Tinh,Central,Vax Center,Tier 2
HCO0108,320115338.0,92.0,699,0.0005039297971208962,0.6188893976879352,Quang Binh,Central,Vax Center,Tier 2
HCO0796,320084400.0,95.0,700,0.0005038810941122846,0.6193932787820474,Hanoi,North,Vax Center,Tier 2
HCO1028,319980468.0,98.0,701,0.0005037174829838657,0.6198969962650313,Hung Yen,North,Hospital,Tier 2
HCO1772,319836698.0,88.0,702,0.000503491158349174,0.6204004874233804,Quang Ngai,Central,Vax Center,Tier 2
HCO1516,319806713.0,88.0,703,0.0005034439555657613,0.6209039313789462,Nghe An,Central,Vax Center,Tier 2
HCO1892,319413764.0,93.0,704,0.0005028253700550324,0.6214067567490013,Vinh Phuc,North,Vax Center,Tier 2
HCO1995,319295762.0,89.0,705,0.0005026396097466031,0.6219093963587479,Ha Tinh,Central,Vax Center,Tier 2
HCO1894,319172513.0,89.0,706,0.0005024455895414065,0.6224118419482892,Thanh Hoa,Central,Hospital,Tier 2
HCO1184,318701895.0,88.0,707,0.0005017047364640651,0.6229135466847533,Nghe An,Central,Vax Center,Tier 2
HCO1298,318625129.0,90.0,708,0.0005015838904119907,0.6234151305751653,Da Nang,Central,Vax Center,Tier 2
HCO1607,318471877.0,89.0,709,0.0005013426390875435,0.6239164732142528,Nghe An,Central,Vax Center,Tier 2
HCO1451,317612250.0,84.0,710,0.0004999894028995616,0.6244164626171523,Ha Tinh,Central,Vax Center,Tier 2
HCO0494,317118859.0,92.0,711,0.000499212700264553,0.6249156753174169,Quang Ngai,Central,Vax Center,Tier 2
HCO1761,317069690.0,90.0,712,0.000499135297774721,0.6254148106151916,Dong Nai,South,Vax Center,Tier 2
HCO1484,316703430.0,88.0,713,0.0004985587264406304,0.6259133693416322,Dong Nai,South,Vax Center,Tier 2
HCO0490,316605577.0,89.0,714,0.0004984046849543781,0.6264117740265865,Binh Duong,South,Vax Center,Tier 2
HCO0752,316571356.0,90.0,715,0.000498350813803764,0.6269101248403903,Long An,South,Vax Center,Tier 2
HCO1948,315863181.0,92.0,716,0.0004972359953564328,0.6274073608357468,Tien Giang,South,Vax Center,Tier 2
HCO1068,315246896.0,93.0,717,0.0004962658313619207,0.6279036266671087,Binh Duong,South,Vax Center,Tier 2
HCO1531,314695890.0,83.0,718,0.0004953984304322209,0.628399025097541,Kien Giang,South,Vax Center,Tier 2
HCO1092,314157984.0,88.0,719,0.0004945516516957077,0.6288935767492367,Quang Ninh,North,Vax Center,Tier 2
HCO0175,313921885.0,86.0,720,0.000494179981528593,0.6293877567307653,Hanoi,North,Vax Center,Tier 2
HCO1580,313608677.0,86.0,721,0.0004936869253542692,0.6298814436561195,Ha Tinh,Central,Vax Center,Tier 2
HCO0679,312689856.0,85.0,722,0.0004922405051889211,0.6303736841613085,Ha Tinh,Central,Vax Center,Tier 2
HCO1827,312320471.0,92.0,723,0.000491659014438517,0.6308653431757469,Thai Nguyen,North,Vax Center,Tier 2
HCO1186,311823429.0,92.0,724,0.0004908765643510407,0.631356219740098,Quang Tri,Central,Vax Center,Tier 2
HCO0892,311131598.0,86.0,725,0.0004897874748445831,0.6318460072149427,Ho Chi Minh City,South,Vax Center,Tier 2
HCO1994,310855867.0,89.0,726,0.0004893534154591189,0.6323353606304017,Thai Nguyen,North,Vax Center,Tier 2
HCO1987,310768599.0,91.0,727,0.0004892160370198042,0.6328245766674215,Vinh Phuc,North,Vax Center,Tier 2
HCO1126,310672547.0,90.0,728,0.0004890648306915618,0.6333136414981131,Hai Phong,North,Vax Center,Tier 2
HCO0507,310669292.0,91.0,729,0.0004890597066275295,0.6338027012047406,Quang Tri,Central,Vax Center,Tier 2
HCO0441,310658445.0,86.0,730,0.0004890426311367282,0.6342917438358773,Nghe An,Central,Vax Center,Tier 2
HCO1314,310151341.0,89.0,731,0.0004882443413158288,0.634779988177193,Da Nang,Central,Vax Center,Tier 2
HCO1594,310125171.0,91.0,732,0.0004882031441558518,0.6352681913213489,Quang Ninh,North,Vax Center,Tier 2
HCO0992,310029340.0,88.0,733,0.0004880522857287311,0.6357562436070776,Dong Nai,South,Vax Center,Tier 2
HCO0021,309995261.0,93.0,734,0.0004879986381163943,0.636244242245194,Hung Yen,North,Vax Center,Tier 2
HCO0410,309857814.0,87.0,735,0.00048778226723189495,0.6367320245124259,Quang Ngai,Central,Vax Center,Tier 2
HCO0806,309296361.0,87.0,736,0.0004868984204966819,0.6372189229329226,Da Nang,Central,Vax Center,Tier 2
HCO1689,309292680.0,87.0,737,0.00048689262581781776,0.6377058155587404,Binh Dinh,Central,Vax Center,Tier 2
HCO1742,309094037.0,90.0,738,0.000486579919381085,0.6381923954781215,Dong Nai,South,Vax Center,Tier 2
HCO0785,308610406.0,92.0,739,0.00048581858106710714,0.6386782140591886,Bac Ninh,North,Vax Center,Tier 2
HCO0966,308572506.0,87.0,740,0.00048575891838605533,0.6391639729775747,Ha Tinh,Central,Vax Center,Tier 2
HCO1426,308305453.0,91.0,741,0.00048533852002291745,0.6396493114975976,Quang Ninh,North,Vax Center,Tier 2
HCO1574,308180202.0,85.0,742,0.00048514134824285363,0.6401344528458405,Binh Duong,South,Vax Center,Tier 2
HCO1188,307712853.0,90.0,743,0.00048440564126852974,0.640618858487109,Da Nang,Central,Vax Center,Tier 2
HCO1996,307701085.0,89.0,744,0.0004843871159273525,0.6411032456030363,Nghe An,Central,Vax Center,Tier 2
HCO0181,307486678.0,87.0,745,0.0004840495935934139,0.6415872951966297,Khanh Hoa,South,Vax Center,Tier 2
HCO0552,307315205.0,85.0,746,0.0004837796585298784,0.6420710748551596,Hue,Central,Vax Center,Tier 2
HCO1420,307229030.0,84.0,747,0.00048364400070561355,0.6425547188558652,Hung Yen,North,Vax Center,Tier 2
HCO0217,307206256.0,86.0,748,0.00048360814957373297,0.643038327005439,Quang Ngai,Central,Vax Center,Tier 2
HCO0727,306753396.0,88.0,749,0.00048289525137475896,0.6435212222568137,Ninh Binh,North,Hospital,Tier 2
HCO1688,306338118.0,85.0,750,0.00048224151525703263,0.6440034637720707,Quang Ngai,Central,Vax Center,Tier 2
HCO0733,306290740.0,86.0,751,0.0004821669321830782,0.6444856307042538,Hai Phong,North,Hospital,Tier 2
HCO0606,305747905.0,87.0,752,0.0004813123941496019,0.6449669430984034,Quang Ninh,North,Vax Center,Tier 2
HCO0088,305412461.0,88.0,753,0.0004807843337701101,0.6454477274321735,Lam Dong,South,Vax Center,Tier 2
HCO1875,305405751.0,86.0,754,0.00048077377079940145,0.6459285012029728,Quang Ngai,Central,Vax Center,Tier 2
HCO1291,305373918.0,88.0,755,0.00048072365886995763,0.6464092248618428,Quang Binh,Central,Vax Center,Tier 2
HCO0040,305257953.0,84.0,756,0.0004805411052338581,0.6468897659670767,Ha Tinh,Central,Vax Center,Tier 2
HCO1808,304776967.0,92.0,757,0.0004797839307138481,0.6473695498977905,Ha Tinh,Central,Vax Center,Tier 1
HCO0886,304751907.0,85.0,758,0.00047974448093054576,0.6478492943787211,Can Tho,South,Vax Center,Tier 2
HCO0079,304246463.0,82.0,759,0.0004789488043035921,0.6483282431830246,Quang Ninh,North,Vax Center,Tier 2
HCO0898,303903719.0,84.0,760,0.00047840925216759166,0.6488066524351922,Ho Chi Minh City,South,Vax Center,Tier 2
HCO0344,302764662.0,84.0,761,0.0004766161335794435,0.6492832685687716,Nam Dinh,North,Vax Center,Tier 2
HCO0919,302336235.0,89.0,762,0.0004759416981320826,0.6497592102669036,Ho Chi Minh City,South,Vax Center,Tier 2
HCO1614,302290916.0,89.0,763,0.00047587035636314893,0.6502350806232667,Hung Yen,North,Vax Center,Tier 2
HCO1345,301964632.0,86.0,764,0.00047535671577675565,0.6507104373390435,Kien Giang,South,Vax Center,Tier 2
HCO0630,301616571.0,88.0,765,0.0004748087935490625,0.6511852461325927,Nghe An,Central,Vax Center,Tier 2
HCO1540,301451260.0,89.0,766,0.00047454855878739096,0.65165979469138,Quang Binh,Central,Vax Center,Tier 2
HCO0791,301438186.0,84.0,767,0.0004745279775237479,0.6521343226689038,Hai Phong,North,Vax Center,Tier 2
HCO1810,301345505.0,92.0,768,0.0004743820778682713,0.6526087047467721,Lam Dong,South,Vax Center,Tier 2
HCO1415,301067687.0,81.0,769,0.00047394473309981627,0.6530826494798719,Hung Yen,North,Vax Center,Tier 2
HCO0759,301010595.0,83.0,770,0.00047385485811863925,0.6535565043379906,Binh Duong,South,Vax Center,Tier 2
HCO1430,300817798.0,81.0,771,0.0004735513545323927,0.654030055692523,Nghe An,Central,Vax Center,Tier 2
HCO0447,300656392.0,83.0,772,0.00047329726707334664,0.6545033529595964,Ha Tinh,Central,Vax Center,Tier 2
HCO1956,300251900.0,84.0,773,0.00047266051041941514,0.6549760134700158,Long An,South,Vax Center,Tier 2
HCO1246,300120006.0,79.0,774,0.00047245288114092845,0.6554484663511567,Ninh Binh,North,Vax Center,Tier 2
HCO0999,300028324.0,84.0,775,0.00047230855412445905,0.6559207749052812,Lam Dong,South,Hospital,Tier 2
HCO1511,299267747.0,86.0,776,0.00047111124375595425,0.6563918861490372,Binh Duong,South,Vax Center,Tier 2
HCO1542,299009011.0,84.0,777,0.00047070393812417014,0.6568625900871614,Da Nang,Central,Vax Center,Tier 2
HCO0354,298596235.0,89.0,778,0.00047005414068792113,0.6573326442278493,Quang Binh,Central,Vax Center,Tier 2
HCO0201,298161203.0,87.0,779,0.00046936930756223975,0.6578020135354116,Bac Ninh,North,Vax Center,Tier 2
HCO0097,298019464.0,83.0,780,0.0004691461801545986,0.6582711597155662,Ninh Binh,North,Vax Center,Tier 2
HCO0864,297398615.0,86.0,781,0.0004681688314509488,0.6587393285470171,Quang Ninh,North,Vax Center,Tier 2
HCO1128,297285024.0,89.0,782,0.0004679900149970344,0.6592073185620142,Hanoi,North,Vax Center,Tier 2
HCO0403,297149013.0,85.0,783,0.0004677759046827195,0.6596750944666969,Khanh Hoa,South,Vax Center,Tier 2
HCO0142,296629374.0,86.0,784,0.00046695788209910274,0.660142052348796,Quang Tri,Central,Vax Center,Tier 2
HCO0452,296271321.0,85.0,785,0.0004663942303329118,0.6606084465791289,Hung Yen,North,Vax Center,Tier 2
HCO0016,296103881.0,83.0,786,0.000466130644071294,0.6610745772232002,Binh Duong,South,Vax Center,Tier 2
HCO0646,295834044.0,82.0,787,0.00046570586309855065,0.6615402830862988,Nghe An,Central,Vax Center,Tier 2
HCO0955,295798366.0,86.0,788,0.0004656496983192745,0.6620059327846181,Bac Ninh,North,Vax Center,Tier 2
HCO1670,294952275.0,80.0,789,0.0004643177706814435,0.6624702505552995,Lam Dong,South,Vax Center,Tier 2
HCO0034,294800293.0,85.0,790,0.00046407851860778615,0.6629343290739073,Dong Nai,South,Vax Center,Tier 2
HCO0629,294517901.0,87.0,791,0.0004636339733880611,0.6633979630472954,Quang Nam,Central,Vax Center,Tier 2
HCO1923,294505610.0,82.0,792,0.0004636146247333696,0.6638615776720287,Dong Nai,South,Vax Center,Tier 2
HCO0503,294490752.0,87.0,793,0.00046359123507334145,0.664325168907102,Nghe An,Central,Vax Center,Tier 2
HCO1886,294347341.0,81.0,794,0.0004633654755811958,0.6647885343826833,Hung Yen,North,Vax Center,Tier 2
HCO0337,294294786.0,79.0,795,0.0004632827428053996,0.6652518171254886,Dong Nai,South,Vax Center,Tier 2
HCO0434,293755007.0,82.0,796,0.0004624330155675247,0.6657142501410561,Nam Dinh,North,Vax Center,Tier 2
HCO1735,293556884.0,85.0,797,0.00046212112772166654,0.6661763712687778,Bac Ninh,North,Vax Center,Tier 2
HCO0623,293193720.0,85.0,798,0.00046154943015170626,0.6666379206989296,Binh Dinh,Central,Vax Center,Tier 2
HCO1583,293049606.0,83.0,799,0.0004613225639876667,0.6670992432629173,Dong Nai,South,Vax Center,Tier 2
HCO1861,292832574.0,84.0,800,0.00046098090934402466,0.6675602241722612,Thai Nguyen,North,Vax Center,Tier 2
HCO0472,292818835.0,86.0,801,0.0004609592812285901,0.6680211834534898,Ba Ria - Vung Tau,South,Vax Center,Tier 2
HCO0051,292695235.0,81.0,802,0.00046076470847455307,0.6684819481619644,Binh Dinh,Central,Vax Center,Tier 2
HCO0286,292220455.0,86.0,803,0.00046001730352178866,0.6689419654654861,Ninh Binh,North,Vax Center,Tier 2
HCO1279,291833650.0,84.0,804,0.00045940838997708574,0.6694013738554632,Hai Phong,North,Vax Center,Tier 2
HCO1337,291753335.0,81.0,805,0.0004592819570422922,0.6698606558125054,Hung Yen,North,Vax Center,Tier 2
HCO0242,291713041.0,83.0,806,0.0004592185256947909,0.6703198743382002,Hung Yen,North,Vax Center,Tier 2
HCO0312,291400011.0,89.0,807,0.0004587257497304203,0.6707786000879306,Can Tho,South,Vax Center,Tier 2
HCO0018,291090064.0,81.0,808,0.00045823782706540814,0.671236837914996,Vinh Phuc,North,Vax Center,Tier 2
HCO0511,291045604.0,83.0,809,0.00045816783754563077,0.6716950057525416,Kien Giang,South,Vax Center,Tier 2
HCO0850,290500081.0,83.0,810,0.00045730906802701814,0.6721523148205686,Da Nang,Central,Vax Center,Tier 2
HCO1466,290476510.0,86.0,811,0.00045727196224720095,0.6726095867828158,Quang Ngai,Central,Vax Center,Tier 2
HCO1018,290364167.0,83.0,812,0.0004570951104113856,0.6730666818932272,Dong Nai,South,Vax Center,Tier 2
HCO0239,290243855.0,83.0,813,0.00045690571367041716,0.6735235876068976,Bac Ninh,North,Vax Center,Tier 2
HCO0417,290077345.0,81.0,814,0.0004566435914270943,0.6739802311983246,Kien Giang,South,Vax Center,Tier 2
HCO0548,290068164.0,81.0,815,0.00045662913857551815,0.6744368603369001,Quang Nam,Central,Hospital,Tier 2
HCO0115,290058581.0,78.0,816,0.0004566140528902274,0.6748934743897903,Quang Binh,Central,Vax Center,Tier 2
HCO1874,289988963.0,81.0,817,0.0004565044593142521,0.6753499788491045,Hai Duong,North,Vax Center,Tier 2
HCO0028,289921486.0,78.0,818,0.0004563982361287816,0.6758063770852333,Da Nang,Central,Vax Center,Tier 2
HCO1074,289867662.0,80.0,819,0.00045631350567640875,0.6762626905909097,Ho Chi Minh City,South,Vax Center,Tier 2
HCO1696,289583643.0,85.0,820,0.0004558663992117742,0.6767185569901215,Hai Phong,North,Vax Center,Tier 2
HCO1731,289333112.0,82.0,821,0.0004554720099994632,0.677174029000121,Ninh Binh,North,Vax Center,Tier 2
HCO1569,289272964.0,78.0,822,0.0004553773242226847,0.6776294063243438,Binh Duong,South,Vax Center,Tier 2
HCO0121,289037699.0,83.0,823,0.00045500696694939576,0.6780844132912932,Binh Duong,South,Vax Center,Tier 2
HCO1395,288746943.0,83.0,824,0.0004545492550102956,0.6785389625463035,Thanh Hoa,Central,Vax Center,Tier 2
HCO1800,288389138.0,83.0,825,0.00045398599364898326,0.6789929485399525,Quang Binh,Central,Vax Center,Tier 2
HCO1137,288246280.0,84.0,826,0.0004537611046967485,0.6794467096446493,Binh Duong,South,Vax Center,Tier 2
HCO1828,288006558.0,80.0,827,0.0004533837311551364,0.6799000933758044,Vinh Phuc,North,Vax Center,Tier 2
HCO1557,287803796.0,82.0,828,0.00045306454053414895,0.6803531579163385,Ninh Binh,North,Hospital,Tier 2
HCO0568,287775440.0,83.0,829,0.0004530199021440723,0.6808061778184826,Quang Ngai,Central,Hospital,Tier 2
HCO1280,287418327.0,79.0,830,0.00045245773013830845,0.681258635548621,Can Tho,South,Hospital,Tier 2
HCO1613,287330721.0,76.0,831,0.0004523198196149252,0.6817109553682359,Quang Binh,Central,Vax Center,Tier 2
HCO0150,286794485.0,79.0,832,0.0004514756698144901,0.6821624310380504,Dong Nai,South,Vax Center,Tier 2
HCO1812,286344029.0,83.0,833,0.0004507665560240978,0.6826131975940745,Da Nang,Central,Hospital,Tier 2
HCO0453,286211542.0,82.0,834,0.00045055799323717147,0.6830637555873116,Quang Nam,Central,Vax Center,Tier 2
HCO1766,285819260.0,82.0,835,0.00044994045772666063,0.6835136960450382,Vinh Phuc,North,Vax Center,Tier 2
HCO0090,285728813.0,79.0,836,0.00044979807486351833,0.6839634941199018,Quang Ngai,Central,Vax Center,Tier 2
HCO0481,285440059.0,77.0,837,0.00044934351449928535,0.6844128376344011,Quang Ninh,North,Vax Center,Tier 2
HCO1129,285341487.0,82.0,838,0.0004491883411537276,0.6848620259755548,Ha Tinh,Central,Vax Center,Tier 2
HCO0549,285060090.0,81.0,839,0.00044874536227615684,0.6853107713378309,Ho Chi Minh City,South,Vax Center,Tier 2
HCO0113,284843715.0,82.0,840,0.0004484047418906006,0.6857591760797215,Tien Giang,South,Vax Center,Tier 2
HCO1050,284675624.0,81.0,841,0.0004481401308161764,0.6862073162105377,Ninh Binh,North,Vax Center,Tier 2
HCO0478,284555367.0,82.0,842,0.00044795082065693506,0.6866552670311946,Binh Duong,South,Vax Center,Tier 2
HCO1287,284412415.0,80.0,843,0.0004477257837286576,0.6871029928149233,Da Nang,Central,Vax Center,Tier 2
HCO0765,283806459.0,79.0,844,0.0004467718797824987,0.6875497646947057,Hanoi,North,Vax Center,Tier 2
HCO0732,283659206.0,77.0,845,0.0004465400721631604,0.6879963047668689,Bac Ninh,North,Vax Center,Tier 2
HCO1752,283493878.0,80.0,846,0.0004462798106398641,0.6884425845775087,Binh Duong,South,Hospital,Tier 2
HCO0048,283408146.0,83.0,847,0.00044614485019205585,0.6888887294277007,Binh Dinh,Central,Vax Center,Tier 2
HCO1833,282631004.0,78.0,848,0.0004449214629815557,0.6893336508906823,Kien Giang,South,Vax Center,Tier 2
HCO0328,282573014.0,79.0,849,0.0004448301743569068,0.6897784810650393,Binh Duong,South,Vax Center,Tier 2
HCO0909,282544886.0,76.0,850,0.00044478589488744437,0.6902232669599266,Ba Ria - Vung Tau,South,Hospital,Tier 2
HCO1248,282441117.0,80.0,851,0.00044462254035578045,0.6906678895002825,Quang Ninh,North,Vax Center,Tier 2
HCO1290,282114393.0,80.0,852,0.0004441082071155702,0.6911119977073981,Ho Chi Minh City,South,Vax Center,Tier 2
HCO0827,281878273.0,77.0,853,0.0004437365038899779,0.691555734211288,Lam Dong,South,Vax Center,Tier 2
HCO0812,281745741.0,82.0,854,0.0004435278702634566,0.6919992620815515,Binh Duong,South,Vax Center,Tier 2
HCO1000,281256812.0,83.0,855,0.00044275819176783725,0.6924420202733194,Nghe An,Central,Vax Center,Tier 2
HCO0917,281222654.0,80.0,856,0.000442704419792656,0.692884724693112,Khanh Hoa,South,Hospital,Tier 2
HCO1231,280809152.0,79.0,857,0.00044205347947760907,0.6933267781725896,Hai Phong,North,Vax Center,Tier 2
HCO0235,280727876.0,78.0,858,0.0004419255337239108,0.6937687037063135,Long An,South,Vax Center,Tier 2
HCO0405,280146661.0,75.0,859,0.00044101057738703687,0.6942097142837005,Hanoi,North,Vax Center,Tier 2
HCO0264,279966052.0,77.0,860,0.0004407262603115202,0.694650440544012,Quang Ninh,North,Vax Center,Tier 2
HCO1770,279825175.0,78.0,861,0.00044050448987567495,0.6950909450338877,Quang Ngai,Central,Vax Center,Tier 2
HCO0528,279816436.0,81.0,862,0.0004404907328263422,0.6955314357667141,Quang Binh,Central,Vax Center,Tier 2
HCO1473,279449016.0,79.0,863,0.00043991233540491607,0.695971348102119,Thanh Hoa,Central,Hospital,Tier 2
HCO1256,279158212.0,76.0,864,0.0004394545479035813,0.6964108026500226,Tien Giang,South,Vax Center,Tier 2
HCO1106,279078869.0,72.0,865,0.00043932964510403797,0.6968501322951267,Ninh Binh,North,Vax Center,Tier 2
HCO0073,278965471.0,80.0,866,0.0004391511324732751,0.6972892834276,Vinh Phuc,North,Vax Center,Tier 2
HCO1479,278579171.0,84.0,867,0.0004385430139062485,0.6977278264415062,Hung Yen,North,Vax Center,Tier 2
