HCP_ID,Age_Group,Gender,Sales,Units,Active_HCC
HCP00413,19-45,Male,7832.58,138,1
HCP00413,9-14,Female,1287.41,23,1
HCP00413,9-14,Male,1477.01,25,1
HCP00414,15-18,Female,3191.67,67,2
HCP00414,15-18,Male,6928.360000000001,133,2
HCP00414,19-45,Female,6006.780000000001,121,2
HCP00414,19-45,Male,812.42,15,1
HCP00414,9-14,Female,3748.71,71,2
HCP00414,9-14,Male,2633.52,43,2
HCP00415,15-18,Female,2894.45,55,1
HCP00415,15-18,Male,4011.5,68,2
HCP00415,19-45,Female,6833.91,127,3
HCP00415,19-45,Male,5711.25,114,2
HCP00415,9-14,Female,3522.8900000000003,63,3
HCP00415,9-14,Male,1192.79,21,1
HCP00416,15-18,Female,7913.19,136,2
HCP00416,15-18,Male,5807.15,102,2
HCP00416,19-45,Female,7703.099999999999,148,2
HCP00416,19-45,Male,4673.5,95,2
HCP00416,9-14,Female,5014.5599999999995,90,1
HCP00416,9-14,Male,2250.8799999999997,41,2
HCP00417,15-18,Female,3024.0699999999997,59,3
HCP00417,15-18,Male,2139.24,39,2
HCP00417,19-45,Female,9780.82,167,9
HCP00417,19-45,Male,4468.0199999999995,83,6
HCP00417,9-14,Female,619.07,10,1
HCP00417,9-14,Male,5333.08,95,5
HCP00418,15-18,Female,1320.8,24,1
HCP00418,15-18,Male,1228.06,22,2
HCP00418,19-45,Female,697.57,13,2
HCP00418,19-45,Male,5157.27,91,3
HCP00418,9-14,Female,2903.56,52,4
HCP00418,9-14,Male,4375.05,83,4
HCP00419,15-18,Female,4912.360000000001,87,4
HCP00419,15-18,Male,3061.14,55,2
HCP00419,19-45,Female,5667.46,103,3
HCP00419,19-45,Male,6469.71,112,4
HCP00419,9-14,Female,891.1700000000001,16,2
HCP00419,9-14,Male,1355.29,23,2
HCP00420,15-18,Female,1463.14,30,1
HCP00420,15-18,Male,1816.78,28,1
HCP00420,19-45,Female,6329.48,108,1
HCP00420,19-45,Male,13214.199999999999,256,1
HCP00420,9-14,Female,2680.06,45,1
HCP00420,9-14,Male,3890.5299999999997,70,1
HCP00421,15-18,Female,2012.98,35,2
HCP00421,15-18,Male,3092.08,61,2
HCP00421,19-45,Female,6185.81,112,3
HCP00421,19-45,Male,6222.2,115,3
HCP00421,9-14,Female,1285.11,23,2
HCP00421,9-14,Male,3345.81,56,2
HCP00422,15-18,Male,1005.43,19,1
HCP00422,19-45,Female,2618.9700000000003,48,1
HCP00422,19-45,Male,1406.02,26,1
HCP00422,9-14,Female,1065.17,18,1
HCP00422,9-14,Male,1738.34,32,1
HCP00423,15-18,Female,4501.45,77,4
HCP00423,15-18,Male,2649.64,49,4
HCP00423,19-45,Female,3998.69,78,7
HCP00423,19-45,Male,3898.2699999999995,72,6
HCP00423,9-14,Female,2426.45,41,5
HCP00423,9-14,Male,1779.31,35,3
HCP00424,15-18,Female,2046.31,38,1
HCP00424,19-45,Female,11169.76,204,4
HCP00424,19-45,Male,8913.33,153,3
HCP00424,9-14,Female,3974.48,72,2
HCP00424,9-14,Male,5146.629999999999,86,2
HCP00425,15-18,Female,1967.6100000000001,34,3
HCP00425,15-18,Male,1481.26,27,3
HCP00425,19-45,Female,6235.5199999999995,109,6
HCP00425,19-45,Male,7270.54,129,8
HCP00425,9-14,Female,843.75,18,2
HCP00425,9-14,Male,1859.29,38,2
HCP00426,15-18,Female,286.78,6,2
HCP00426,15-18,Male,0.0,0,1
HCP00426,19-45,Female,2195.76,42,3
HCP00426,19-45,Male,2412.2799999999997,47,3
HCP00426,9-14,Female,184.24,4,1
HCP00426,9-14,Male,845.98,14,2
HCP00427,15-18,Female,2192.44,37,2
HCP00427,15-18,Male,369.05,7,2
HCP00427,19-45,Female,2185.63,39,4
HCP00427,19-45,Male,795.55,16,1
HCP00427,9-14,Female,547.4300000000001,10,2
HCP00428,15-18,Female,810.31,15,2
HCP00428,15-18,Male,704.2,12,3
HCP00428,19-45,Female,2216.63,39,4
HCP00428,19-45,Male,2346.39,42,4
HCP00428,9-14,Female,336.05,7,1
HCP00428,9-14,Male,818.99,16,3
HCP00429,15-18,Female,988.02,20,2
HCP00429,15-18,Male,2976.02,57,2
HCP00429,19-45,Female,4745.6900000000005,87,2
HCP00429,19-45,Male,5153.34,95,2
HCP00429,9-14,Female,1191.23,21,2
HCP00429,9-14,Male,3648.54,63,2
HCP00430,15-18,Female,5376.48,102,6
HCP00430,15-18,Male,865.71,15,1
HCP00430,19-45,Female,11801.789999999999,216,6
HCP00430,19-45,Male,1006.49,16,1
HCP00430,9-14,Female,1989.1,38,3
HCP00430,9-14,Male,2466.18,44,3
HCP00431,15-18,Female,1052.8899999999999,21,1
HCP00431,15-18,Male,2147.13,35,2
HCP00431,19-45,Female,4424.68,82,2
HCP00431,19-45,Male,5630.34,103,2
HCP00431,9-14,Female,3089.77,49,2
HCP00431,9-14,Male,2469.24,47,2
HCP00432,15-18,Female,5272.87,88,3
HCP00432,15-18,Male,4477.72,87,2
HCP00432,19-45,Female,12103.33,240,3
HCP00432,19-45,Male,9002.039999999999,161,3
HCP00432,9-14,Female,3793.83,66,2
HCP00432,9-14,Male,2830.54,51,2
HCP00433,15-18,Female,188.26,3,1
HCP00433,15-18,Male,190.18,3,1
HCP00433,19-45,Female,1075.45,21,2
HCP00433,19-45,Male,816.07,15,1
HCP00433,9-14,Female,319.02,6,2
HCP00434,15-18,Female,14074.1,252,1
HCP00434,15-18,Male,1624.44,34,1
HCP00434,19-45,Female,11982.05,219,1
HCP00434,19-45,Male,10831.78,191,1
HCP00434,9-14,Female,4903.5,92,1
HCP00434,9-14,Male,4014.66,79,1
HCP00435,15-18,Female,283.01,5,3
HCP00435,15-18,Male,1048.94,20,3
HCP00435,19-45,Female,2294.08,40,4
HCP00435,19-45,Male,1005.18,19,4
HCP00435,9-14,Female,513.51,9,3
HCP00435,9-14,Male,465.64,9,2
HCP00436,15-18,Female,1708.63,32,2
HCP00436,15-18,Male,1625.68,30,2
HCP00436,19-45,Female,3275.81,60,4
HCP00436,19-45,Male,4176.79,82,4
HCP00436,9-14,Female,645.9100000000001,12,1
HCP00436,9-14,Male,791.06,16,2
HCP00437,15-18,Female,3596.19,67,1
HCP00437,15-18,Male,2893.57,57,1
HCP00437,19-45,Female,4084.1099999999997,70,1
HCP00437,19-45,Male,1523.54,29,1
HCP00437,9-14,Female,4773.09,83,1
HCP00437,9-14,Male,1099.48,23,1
HCP00438,15-18,Female,595.14,10,1
HCP00438,15-18,Male,2129.99,37,1
HCP00438,19-45,Female,3809.85,68,1
HCP00438,19-45,Male,1494.5500000000002,26,1
HCP00438,9-14,Female,840.5999999999999,17,1
HCP00438,9-14,Male,1266.49,25,1
HCP00439,15-18,Female,409.98,8,1
HCP00439,15-18,Male,304.11,6,1
HCP00439,19-45,Female,1012.95,20,3
HCP00439,19-45,Male,720.72,13,2
HCP00439,9-14,Female,146.82,3,1
HCP00440,15-18,Female,3433.17,64,2
HCP00440,15-18,Male,4907.93,99,4
HCP00440,19-45,Female,9090.96,157,3
HCP00440,19-45,Male,7011.09,124,4
HCP00440,9-14,Female,4084.63,76,3
HCP00440,9-14,Male,3960.62,74,2
HCP00441,15-18,Female,566.98,12,3
HCP00441,15-18,Male,602.4,10,2
HCP00441,19-45,Female,2062.33,35,4
HCP00441,19-45,Male,1156.59,23,3
HCP00441,9-14,Female,330.1,7,1
HCP00441,9-14,Male,373.33000000000004,7,2
HCP00442,15-18,Female,4233.74,73,2
HCP00442,15-18,Male,3310.25,64,2
HCP00442,19-45,Female,7164.41,121,2
HCP00442,19-45,Male,8094.37,141,2
HCP00442,9-14,Female,2118.4,37,2
HCP00442,9-14,Male,2601.34,52,2
HCP00443,15-18,Female,821.75,15,3
HCP00443,15-18,Male,2020.2600000000002,39,4
HCP00443,19-45,Female,1644.9099999999999,29,3
HCP00443,19-45,Male,2613.06,49,4
HCP00443,9-14,Female,453.72,9,1
HCP00443,9-14,Male,1436.71,27,4
HCP00444,15-18,Female,5640.98,106,1
HCP00444,15-18,Male,5091.79,99,1
HCP00444,19-45,Female,8872.02,151,1
HCP00444,19-45,Male,4209.13,68,1
HCP00444,9-14,Female,4142.4,75,1
HCP00444,9-14,Male,1325.43,23,1
HCP00445,15-18,Female,835.25,16,1
HCP00445,15-18,Male,3764.7299999999996,69,1
HCP00445,19-45,Female,4243.63,82,1
HCP00445,19-45,Male,3118.29,58,1
HCP00445,9-14,Female,1912.47,38,1
HCP00445,9-14,Male,358.35,7,1
HCP00446,15-18,Female,1093.55,19,1
HCP00446,15-18,Male,1507.44,24,1
HCP00446,19-45,Female,2285.63,43,1
HCP00446,19-45,Male,2218.31,41,1
HCP00446,9-14,Female,795.4300000000001,14,1
HCP00446,9-14,Male,1714.5100000000002,30,1
HCP00447,15-18,Female,10696.97,185,2
HCP00447,15-18,Male,24280.65,474,3
HCP00447,19-45,Female,9636.91,180,3
HCP00447,19-45,Male,15655.15,294,3
HCP00447,9-14,Female,4053.8999999999996,70,2
HCP00447,9-14,Male,15785.119999999999,260,3
HCP00448,15-18,Female,6237.64,103,2
HCP00448,15-18,Male,12320.09,194,2
HCP00448,19-45,Female,8801.35,176,2
HCP00448,19-45,Male,23444.55,396,2
HCP00448,9-14,Female,8839.19,173,3
HCP00448,9-14,Male,7199.58,124,2
HCP00449,15-18,Female,495.82,8,1
HCP00449,15-18,Male,783.6099999999999,14,1
HCP00449,19-45,Female,3043.08,50,1
HCP00449,19-45,Male,2028.73,40,1
HCP00449,9-14,Female,758.76,13,1
HCP00449,9-14,Male,790.4,14,1
HCP00450,15-18,Male,1825.52,32,1
HCP00450,19-45,Female,7973.360000000001,152,2
HCP00450,19-45,Male,2779.53,54,2
HCP00450,9-14,Female,5679.5,91,2
HCP00451,15-18,Female,3218.8499999999995,54,2
HCP00451,15-18,Male,3329.16,57,2
HCP00451,19-45,Female,4306.12,79,2
HCP00451,19-45,Male,2853.09,48,3
HCP00451,9-14,Female,4921.5599999999995,94,2
HCP00451,9-14,Male,1206.25,20,2
HCP00452,15-18,Female,383.48,6,1
HCP00452,15-18,Male,775.8299999999999,15,2
HCP00452,19-45,Female,1867.02,34,3
HCP00452,19-45,Male,813.55,16,2
HCP00452,9-14,Female,777.25,13,3
HCP00452,9-14,Male,183.43,4,1
HCP00453,15-18,Female,11082.89,203,1
HCP00453,15-18,Male,1527.02,27,1
HCP00453,19-45,Female,6612.96,122,1
HCP00453,19-45,Male,5135.67,98,1
HCP00453,9-14,Female,1665.46,26,1
HCP00453,9-14,Male,3013.4300000000003,52,1
HCP00454,15-18,Female,205.82,4,1
HCP00454,15-18,Male,440.6,8,1
HCP00454,19-45,Female,1065.3799999999999,20,2
HCP00454,19-45,Male,1988.6699999999998,34,2
HCP00454,9-14,Male,1171.23,20,2
HCP00455,15-18,Female,4514.56,75,2
HCP00455,15-18,Male,6938.07,115,2
HCP00455,19-45,Female,4046.27,74,1
HCP00455,19-45,Male,17304.59,310,4
HCP00455,9-14,Female,5946.24,105,2
HCP00456,15-18,Female,8086.469999999999,153,2
HCP00456,15-18,Male,10323.369999999999,182,2
HCP00456,19-45,Female,3676.87,75,1
HCP00456,19-45,Male,13314.470000000001,249,2
HCP00456,9-14,Female,897.17,17,1
HCP00456,9-14,Male,4603.14,79,2
HCP00457,15-18,Female,503.98,8,1
HCP00457,15-18,Male,5787.45,97,1
HCP00457,19-45,Female,5937.110000000001,107,1
HCP00457,19-45,Male,3480.5,58,1
HCP00457,9-14,Female,993.83,18,1
HCP00457,9-14,Male,1189.9299999999998,20,1
HCP00458,15-18,Female,2326.46,46,2
HCP00458,15-18,Male,5352.38,98,2
HCP00458,19-45,Female,2672.5699999999997,48,2
HCP00458,19-45,Male,3757.77,70,2
HCP00458,9-14,Female,5702.09,97,2
HCP00458,9-14,Male,2113.5299999999997,40,2
HCP00459,15-18,Female,7381.33,138,2
HCP00459,15-18,Male,3546.19,70,1
HCP00459,19-45,Female,9595.529999999999,177,2
HCP00459,19-45,Male,12728.7,218,2
HCP00459,9-14,Female,2719.25,50,1
HCP00459,9-14,Male,4925.2,89,2
HCP00460,15-18,Female,3163.21,54,2
HCP00460,15-18,Male,1061.24,19,1
HCP00460,19-45,Female,3748.4700000000003,64,2
HCP00460,19-45,Male,1979.1399999999999,38,2
HCP00460,9-14,Female,886.23,16,2
HCP00460,9-14,Male,807.38,14,1
HCP00461,15-18,Female,488.75,8,2
HCP00461,15-18,Male,182.25,3,1
HCP00461,19-45,Female,925.6199999999999,16,2
HCP00461,19-45,Male,916.3800000000001,16,2
HCP00461,9-14,Female,399.85,8,2
HCP00461,9-14,Male,108.72,2,1
HCP00462,15-18,Female,773.74,13,3
HCP00462,19-45,Female,2307.65,40,4
HCP00462,19-45,Male,462.01,9,1
HCP00462,9-14,Female,564.24,11,4
HCP00462,9-14,Male,236.07,4,1
HCP00463,15-18,Female,2811.23,50,1
HCP00463,15-18,Male,2251.75,42,1
HCP00463,19-45,Female,4748.09,88,2
HCP00463,19-45,Male,8906.23,166,2
HCP00463,9-14,Female,1802.7399999999998,33,2
HCP00463,9-14,Male,2490.21,48,1
HCP00464,15-18,Female,603.99,11,4
HCP00464,15-18,Male,123.56,2,1
HCP00464,19-45,Female,547.99,9,4
HCP00464,19-45,Male,1115.92,20,4
HCP00464,9-14,Female,0.0,0,1
HCP00464,9-14,Male,315.07000000000005,6,2
HCP00465,15-18,Female,423.12,7,1
HCP00465,15-18,Male,638.36,12,2
HCP00465,19-45,Female,1524.69,25,5
HCP00465,19-45,Male,3207.1,58,7
HCP00465,9-14,Female,1496.1,31,5
HCP00465,9-14,Male,843.7,14,2
HCP00466,15-18,Female,3377.39,55,1
HCP00466,15-18,Male,1699.1,32,1
HCP00466,19-45,Female,11695.14,202,1
HCP00466,19-45,Male,6877.030000000001,115,1
HCP00466,9-14,Female,1827.38,35,1
HCP00466,9-14,Male,3840.91,73,1
HCP00467,15-18,Female,542.11,9,1
HCP00467,15-18,Male,1892.42,35,3
HCP00467,19-45,Female,1661.32,31,2
HCP00467,19-45,Male,2201.76,38,3
HCP00467,9-14,Female,656.16,13,2
HCP00467,9-14,Male,1243.3300000000002,26,2
HCP00468,15-18,Female,1944.06,38,2
HCP00468,15-18,Male,1803.6,32,1
HCP00468,19-45,Female,2660.9300000000003,51,2
HCP00468,19-45,Male,4960.150000000001,92,2
HCP00468,9-14,Female,548.33,10,1
HCP00468,9-14,Male,1933.84,38,2
HCP00469,15-18,Female,7025.24,128,2
HCP00469,15-18,Male,9034.220000000001,164,2
HCP00469,19-45,Female,15700.07,295,2
HCP00469,19-45,Male,13163.58,238,2
HCP00469,9-14,Female,3296.1899999999996,53,2
HCP00469,9-14,Male,4895.37,92,2
HCP00470,15-18,Female,1622.63,27,1
HCP00470,15-18,Male,1656.7800000000002,31,3
HCP00470,19-45,Female,7209.49,133,10
HCP00470,19-45,Male,4987.55,83,4
HCP00470,9-14,Female,825.0899999999999,15,3
HCP00470,9-14,Male,854.43,17,3
HCP00471,15-18,Female,2806.99,51,1
HCP00471,15-18,Male,2010.1000000000001,36,1
HCP00471,19-45,Female,4498.129999999999,80,1
HCP00471,19-45,Male,3699.96,66,1
HCP00471,9-14,Female,2190.1,42,1
HCP00471,9-14,Male,1318.88,23,1
HCP00472,15-18,Female,2103.64,41,3
HCP00472,15-18,Male,2921.07,51,4
HCP00472,19-45,Female,6823.36,115,7
HCP00472,19-45,Male,8637.34,153,11
HCP00472,9-14,Female,6957.65,114,6
HCP00472,9-14,Male,2514.3999999999996,43,2
HCP00473,15-18,Female,1758.92,30,2
HCP00473,15-18,Male,1034.67,17,1
HCP00473,19-45,Female,3529.52,66,4
HCP00473,19-45,Male,3118.1,60,4
HCP00473,9-14,Female,706.38,13,1
HCP00473,9-14,Male,1953.2199999999998,34,3
HCP00474,15-18,Female,385.33,6,1
HCP00474,15-18,Male,595.8299999999999,12,1
HCP00474,19-45,Male,2917.12,55,1
HCP00474,9-14,Female,498.98,8,1
HCP00475,15-18,Female,1315.07,24,1
HCP00475,15-18,Male,3269.54,67,2
HCP00475,19-45,Female,4455.64,83,3
HCP00475,19-45,Male,7225.88,131,2
HCP00475,9-14,Female,1843.4199999999998,35,2
HCP00475,9-14,Male,1089.0,19,1
HCP00476,15-18,Male,451.31,8,2
HCP00476,19-45,Female,480.3,9,1
HCP00476,19-45,Male,394.87,7,2
HCP00476,9-14,Female,219.57,4,2
HCP00476,9-14,Male,60.55,1,2
HCP00477,15-18,Female,157.11,3,2
HCP00477,15-18,Male,162.44,3,3
HCP00477,19-45,Female,964.37,18,3
HCP00477,19-45,Male,665.21,12,2
HCP00477,9-14,Female,0.0,0,1
HCP00477,9-14,Male,223.57999999999998,4,1
HCP00478,15-18,Female,3079.75,59,1
HCP00478,15-18,Male,8450.8,143,3
HCP00478,19-45,Female,7033.1900000000005,115,2
HCP00478,19-45,Male,11254.880000000001,200,4
HCP00478,9-14,Female,5185.11,90,2
HCP00478,9-14,Male,3318.42,63,2
HCP00479,15-18,Female,4056.9,76,2
HCP00479,15-18,Male,5384.92,108,2
HCP00479,19-45,Female,12140.29,225,2
HCP00479,19-45,Male,6943.81,134,1
HCP00479,9-14,Female,2618.46,47,2
HCP00479,9-14,Male,2628.18,45,1
HCP00480,15-18,Female,908.25,14,1
HCP00480,15-18,Male,1122.73,18,2
HCP00480,19-45,Female,3676.33,64,2
HCP00480,19-45,Male,2751.49,50,2
HCP00480,9-14,Female,1042.52,17,2
HCP00480,9-14,Male,1042.47,17,2
HCP00481,15-18,Female,197.15,4,1
HCP00481,15-18,Male,105.84,2,1
HCP00481,19-45,Female,1612.7,30,1
HCP00481,19-45,Male,1659.91,30,1
HCP00481,9-14,Female,585.55,10,1
HCP00481,9-14,Male,166.26999999999998,3,1
HCP00482,15-18,Female,7904.04,149,1
HCP00482,19-45,Female,12121.11,233,1
HCP00482,19-45,Male,15956.14,289,1
HCP00482,9-14,Female,8150.710000000001,151,1
HCP00482,9-14,Male,5992.33,111,1
HCP00483,15-18,Female,601.97,12,1
HCP00483,15-18,Male,299.0,6,1
HCP00483,19-45,Female,5722.99,109,2
HCP00483,19-45,Male,2514.33,44,2
HCP00483,9-14,Female,797.5999999999999,16,2
HCP00483,9-14,Male,3066.05,59,2
HCP00484,15-18,Female,2556.8,52,2
HCP00484,19-45,Female,7903.8099999999995,133,3
HCP00484,19-45,Male,7850.94,142,3
HCP00484,9-14,Female,6100.93,113,4
HCP00484,9-14,Male,2192.69,36,2
HCP00485,15-18,Female,710.25,11,1
HCP00485,15-18,Male,4595.96,82,1
HCP00485,19-45,Female,5462.22,93,1
HCP00485,19-45,Male,4136.96,75,1
HCP00485,9-14,Female,838.74,15,1
HCP00485,9-14,Male,1923.45,36,1
HCP00486,15-18,Male,1425.3600000000001,27,2
HCP00486,19-45,Female,1561.64,29,2
HCP00486,19-45,Male,188.93,4,1
HCP00486,9-14,Female,584.65,11,2
HCP00486,9-14,Male,574.5699999999999,11,2
HCP00487,15-18,Female,1047.6799999999998,17,3
HCP00487,15-18,Male,1380.1599999999999,26,2
HCP00487,19-45,Female,293.6,5,2
HCP00487,19-45,Male,833.83,15,2
HCP00487,9-14,Female,971.54,18,3
HCP00487,9-14,Male,590.15,11,2
HCP00488,15-18,Female,3483.24,62,1
HCP00488,15-18,Male,2822.98,51,1
HCP00488,19-45,Female,4516.59,84,1
HCP00488,19-45,Male,7276.19,127,1
HCP00488,9-14,Female,1882.75,35,1
HCP00488,9-14,Male,1141.56,22,1
HCP00489,15-18,Female,259.82,4,1
HCP00489,15-18,Male,619.94,11,1
HCP00489,19-45,Female,1317.0,23,1
HCP00489,19-45,Male,3304.33,57,1
HCP00489,9-14,Female,1018.78,18,1
HCP00489,9-14,Male,1065.8,18,1
HCP00490,15-18,Female,5363.37,95,4
HCP00490,15-18,Male,3685.19,75,1
HCP00490,19-45,Female,19845.49,374,9
HCP00490,19-45,Male,17561.53,312,10
HCP00490,9-14,Male,10925.32,198,7
HCP00491,15-18,Female,1313.86,24,1
HCP00491,15-18,Male,557.5699999999999,10,1
HCP00491,19-45,Female,2665.26,51,1
HCP00491,19-45,Male,3443.26,60,1
HCP00491,9-14,Female,1242.3899999999999,21,1
HCP00491,9-14,Male,1253.79,24,1
HCP00492,15-18,Female,2036.05,35,3
HCP00492,15-18,Male,530.26,9,1
HCP00492,19-45,Female,1767.79,32,2
HCP00492,19-45,Male,2066.79,42,3
HCP00492,9-14,Female,473.25,8,2
HCP00492,9-14,Male,741.81,13,2
HCP00493,15-18,Female,2003.05,38,2
HCP00493,15-18,Male,2113.23,41,2
HCP00493,19-45,Female,6440.08,113,2
HCP00493,19-45,Male,1892.4899999999998,35,2
HCP00493,9-14,Female,1344.47,22,1
HCP00493,9-14,Male,3216.37,56,2
HCP00494,15-18,Female,367.92,8,1
HCP00494,15-18,Male,2735.55,49,2
HCP00494,19-45,Female,3370.25,55,2
HCP00494,19-45,Male,5075.94,94,2
HCP00494,9-14,Female,812.89,18,1
HCP00494,9-14,Male,3380.7,61,1
HCP00495,15-18,Female,745.48,14,3
HCP00495,15-18,Male,47.77,1,1
HCP00495,19-45,Female,2184.4900000000002,42,3
HCP00495,19-45,Male,1511.1799999999998,30,3
HCP00495,9-14,Female,593.55,11,2
HCP00496,15-18,Female,102.93,2,1
HCP00496,15-18,Male,874.61,16,6
HCP00496,19-45,Female,1544.4,27,10
HCP00496,19-45,Male,1164.23,21,7
HCP00496,9-14,Female,155.49,3,1
HCP00496,9-14,Male,255.18,5,2
HCP00497,15-18,Female,2969.52,52,3
HCP00497,15-18,Male,230.96,5,1
HCP00497,19-45,Female,683.19,13,2
HCP00497,19-45,Male,4812.16,84,3
HCP00497,9-14,Female,433.85,9,1
HCP00497,9-14,Male,1567.44,26,3
HCP00498,15-18,Female,949.53,17,1
HCP00498,15-18,Male,227.85,4,1
HCP00498,19-45,Female,2524.11,44,2
HCP00498,19-45,Male,2344.75,43,2
HCP00498,9-14,Female,590.73,10,2
HCP00498,9-14,Male,857.36,15,2
HCP00499,15-18,Female,1963.77,39,2
HCP00499,15-18,Male,1245.5,25,2
HCP00499,19-45,Female,2494.81,44,2
HCP00499,19-45,Male,8203.6,144,3
HCP00499,9-14,Female,2827.87,53,2
HCP00499,9-14,Male,2637.0699999999997,47,2
HCP00500,15-18,Female,1937.7399999999998,40,2
HCP00500,15-18,Male,5370.43,96,3
HCP00500,19-45,Female,5666.58,99,3
HCP00500,19-45,Male,7743.76,151,3
HCP00500,9-14,Female,5069.04,90,3
HCP00500,9-14,Male,3346.23,61,2
HCP00501,15-18,Female,968.07,21,1
HCP00501,15-18,Male,1478.65,28,1
HCP00501,19-45,Female,4328.71,78,2
HCP00501,19-45,Male,6435.34,113,2
HCP00501,9-14,Female,572.76,9,1
HCP00501,9-14,Male,2238.83,40,2
HCP00502,15-18,Female,2451.4300000000003,46,1
HCP00502,15-18,Male,627.86,10,1
HCP00502,19-45,Female,4227.1900000000005,71,1
HCP00502,19-45,Male,892.61,18,1
HCP00502,9-14,Female,4555.26,79,1
HCP00502,9-14,Male,1935.87,33,1
HCP00503,15-18,Female,4312.6900000000005,77,3
HCP00503,15-18,Male,968.9,15,1
HCP00503,19-45,Female,5577.41,100,2
HCP00503,19-45,Male,2896.38,51,2
HCP00503,9-14,Female,2849.06,51,2
HCP00503,9-14,Male,1737.45,30,2
HCP00504,15-18,Female,553.09,12,1
HCP00504,15-18,Male,1459.86,27,2
HCP00504,19-45,Female,5927.58,111,2
HCP00504,19-45,Male,2663.92,45,2
HCP00504,9-14,Female,2618.46,48,2
HCP00504,9-14,Male,546.48,9,1
HCP00505,15-18,Female,295.57,5,1
HCP00505,15-18,Male,1160.71,21,1
HCP00505,19-45,Female,4832.41,84,2
HCP00505,19-45,Male,1251.2,23,2
HCP00505,9-14,Female,1151.12,19,2
HCP00506,15-18,Female,1129.05,25,1
HCP00506,15-18,Male,5502.7,95,2
HCP00506,19-45,Female,14445.88,279,3
HCP00506,19-45,Male,15162.119999999999,285,3
HCP00506,9-14,Female,1449.25,28,1
HCP00506,9-14,Male,4654.77,77,2
HCP00507,15-18,Female,1247.42,20,3
HCP00507,15-18,Male,1969.8600000000001,38,4
HCP00507,19-45,Female,3550.37,62,4
HCP00507,19-45,Male,4511.02,80,5
HCP00507,9-14,Female,1391.02,24,4
HCP00508,15-18,Female,4591.99,86,2
HCP00508,15-18,Male,3714.3,64,2
HCP00508,19-45,Female,6954.67,123,2
HCP00508,19-45,Male,18594.63,334,2
HCP00508,9-14,Female,3202.31,61,2
HCP00508,9-14,Male,5885.929999999999,100,2
HCP00509,15-18,Female,339.45000000000005,6,3
HCP00509,15-18,Male,117.88,2,1
HCP00509,19-45,Female,171.56,3,3
HCP00509,19-45,Male,689.18,13,3
HCP00509,9-14,Female,0.0,0,1
HCP00509,9-14,Male,202.25,4,1
HCP00510,15-18,Female,1944.73,33,1
HCP00510,15-18,Male,2436.21,42,1
HCP00510,19-45,Female,3928.82,73,1
HCP00510,19-45,Male,4551.5599999999995,85,1
HCP00510,9-14,Female,1792.5,32,1
HCP00510,9-14,Male,388.02,6,1
HCP00511,15-18,Female,3260.8900000000003,62,2
HCP00511,15-18,Male,1291.68,23,2
HCP00511,19-45,Female,2311.45,43,2
HCP00511,19-45,Male,906.45,18,2
HCP00511,9-14,Female,1647.5,27,2
HCP00511,9-14,Male,723.64,14,2
HCP00512,15-18,Female,2789.4,52,2
HCP00512,15-18,Male,790.1600000000001,14,2
HCP00512,19-45,Female,1182.1999999999998,21,2
HCP00512,19-45,Male,2773.12,48,2
HCP00512,9-14,Female,1446.49,26,1
HCP00512,9-14,Male,974.43,17,2
HCP00513,15-18,Female,1113.67,20,1
HCP00513,15-18,Male,1506.83,31,1
HCP00513,19-45,Female,4437.0,81,1
HCP00513,19-45,Male,2257.76,44,1
HCP00513,9-14,Female,1926.19,33,1
HCP00514,15-18,Female,1721.5900000000001,33,2
HCP00514,15-18,Male,1309.3,24,2
HCP00514,19-45,Female,4557.7300000000005,83,2
HCP00514,19-45,Male,1567.26,28,2
HCP00514,9-14,Female,525.58,9,1
HCP00514,9-14,Male,671.01,13,2
HCP00515,15-18,Female,452.05,8,1
HCP00515,15-18,Male,1336.28,25,2
HCP00515,19-45,Female,2293.16,41,2
HCP00515,19-45,Male,836.6,14,2
HCP00515,9-14,Female,569.26,10,2
HCP00515,9-14,Male,427.45,8,2
HCP00516,15-18,Male,3861.26,66,2
HCP00516,19-45,Female,6034.9,104,2
HCP00516,19-45,Male,7806.54,157,2
HCP00516,9-14,Female,5400.639999999999,104,2
HCP00516,9-14,Male,4005.2000000000003,70,2
HCP00517,15-18,Female,227.3,5,1
HCP00517,15-18,Male,1057.52,20,2
HCP00517,19-45,Female,561.5799999999999,11,2
HCP00517,19-45,Male,1556.81,29,2
HCP00517,9-14,Female,1273.27,23,2
HCP00517,9-14,Male,498.95,10,2
HCP00518,15-18,Female,691.39,13,1
HCP00518,15-18,Male,1033.48,20,2
HCP00518,19-45,Female,1574.1399999999999,32,2
HCP00518,19-45,Male,2529.95,43,2
HCP00518,9-14,Female,1664.15,30,2
HCP00518,9-14,Male,1630.5700000000002,28,3
HCP00519,15-18,Female,5118.46,89,2
HCP00519,15-18,Male,2751.62,53,1
HCP00519,19-45,Female,2634.2200000000003,44,2
HCP00519,19-45,Male,6042.04,103,2
HCP00519,9-14,Female,4248.65,78,2
HCP00519,9-14,Male,254.29,4,1
HCP00520,15-18,Female,5944.88,109,3
HCP00520,15-18,Male,9618.14,178,4
HCP00520,19-45,Female,21207.52,383,4
HCP00520,19-45,Male,12185.41,230,4
HCP00520,9-14,Female,8360.91,155,3
HCP00520,9-14,Male,2971.9,61,2
