HCO_ID,Province,Region,Target_HCC,Vaccinated_HCC,Uptake_Rate,HCO_Type,HCO_Tier
HCO1714,Can Tho,South,209,19,0.09090909090909091,Vax Center,Tier 3
HCO1715,Khanh Hoa,South,2000,187,0.0935,Hospital,Tier 1
HCO1716,Quang Ngai,Central,134,16,0.11940298507462686,Vax Center,Tier 3
HCO1717,Lam Dong,South,593,61,0.10286677908937605,Vax Center,Tier 2
HCO1718,Hue,Central,244,15,0.06147540983606557,Vax Center,Tier 2
HCO1719,Quang Binh,Central,575,52,0.09043478260869565,Vax Center,Tier 2
HCO1720,Ha Tinh,Central,306,28,0.0915032679738562,Hospital,Tier 2
HCO1721,Quang Ngai,Central,1714,163,0.09509918319719954,Vax Center,Tier 1
HCO1722,Hung Yen,North,294,26,0.08843537414965986,Vax Center,Tier 3
HCO1723,Ba Ria - Vung Tau,South,301,27,0.08970099667774087,Vax Center,Tier 2
HCO1724,Binh Duong,South,496,37,0.07459677419354839,Hospital,Tier 2
HCO1725,Thanh Hoa,Central,191,16,0.08376963350785341,Vax Center,Tier 3
HCO1726,Da Nang,Central,171,17,0.09941520467836257,Hospital,Tier 3
HCO1727,Bac Ninh,North,1074,86,0.08007448789571694,Vax Center,Tier 1
HCO1728,Kien Giang,South,1271,118,0.09284028324154209,Hospital,Tier 1
HCO1729,Long An,South,533,63,0.11819887429643527,Vax Center,Tier 2
HCO1730,Long An,South,1307,146,0.1117061973986228,Hospital,Tier 1
HCO1731,Ninh Binh,North,318,40,0.12578616352201258,Vax Center,Tier 2
HCO1732,Hai Duong,North,313,36,0.11501597444089456,Vax Center,Tier 2
HCO1733,Hung Yen,North,238,27,0.1134453781512605,Vax Center,Tier 3
HCO1734,Quang Ninh,North,762,84,0.11023622047244094,Vax Center,Tier 1
HCO1735,Bac Ninh,North,394,39,0.09898477157360407,Vax Center,Tier 2
HCO1736,Quang Ninh,North,385,35,0.09090909090909091,Vax Center,Tier 2
HCO1737,Kien Giang,South,104,9,0.08653846153846154,Vax Center,Tier 3
HCO1738,Quang Ninh,North,359,32,0.08913649025069638,Vax Center,Tier 2
HCO1739,Bac Ninh,North,167,13,0.07784431137724551,Vax Center,Tier 3
HCO1740,Binh Duong,South,1664,143,0.0859375,Hospital,Tier 1
HCO1741,Da Nang,Central,324,26,0.08024691358024691,Vax Center,Tier 2
HCO1742,Dong Nai,South,579,47,0.08117443868739206,Vax Center,Tier 2
HCO1743,Quang Ngai,Central,1038,118,0.11368015414258188,Vax Center,Tier 1
HCO1744,Ba Ria - Vung Tau,South,548,50,0.09124087591240876,Vax Center,Tier 2
HCO1745,Quang Ngai,Central,304,31,0.10197368421052631,Hospital,Tier 2
HCO1746,Quang Tri,Central,2223,220,0.09896536212325686,Hospital,Tier 1
HCO1747,Khanh Hoa,South,813,72,0.08856088560885608,Hospital,Tier 1
HCO1748,Ha Tinh,Central,1045,103,0.09856459330143541,Hospital,Tier 1
HCO1749,Ninh Binh,North,488,37,0.07581967213114754,Vax Center,Tier 2
HCO1750,Quang Binh,Central,463,35,0.0755939524838013,Vax Center,Tier 2
HCO1751,Hung Yen,North,128,11,0.0859375,Vax Center,Tier 3
HCO1752,Binh Duong,South,410,39,0.0951219512195122,Hospital,Tier 2
HCO1753,Vinh Phuc,North,419,51,0.12171837708830549,Vax Center,Tier 2
HCO1754,Hai Duong,North,1575,136,0.08634920634920636,Hospital,Tier 1
HCO1755,Thai Nguyen,North,385,38,0.0987012987012987,Vax Center,Tier 2
HCO1756,Ho Chi Minh City,South,1241,123,0.0991136180499597,Hospital,Tier 1
HCO1757,Ninh Binh,North,137,13,0.0948905109489051,Vax Center,Tier 3
HCO1758,Khanh Hoa,South,342,27,0.07894736842105263,Vax Center,Tier 2
HCO1759,Ho Chi Minh City,South,379,36,0.09498680738786279,Vax Center,Tier 2
HCO1760,Quang Ninh,North,362,37,0.10220994475138122,Vax Center,Tier 2
HCO1761,Dong Nai,South,592,47,0.07939189189189189,Vax Center,Tier 2
HCO1762,Nam Dinh,North,589,59,0.100169779286927,Vax Center,Tier 2
HCO1763,Hung Yen,North,911,88,0.09659714599341383,Hospital,Tier 1
HCO1764,Khanh Hoa,South,709,52,0.07334273624823695,Vax Center,Tier 1
HCO1765,Long An,South,403,32,0.0794044665012407,Vax Center,Tier 2
HCO1766,Vinh Phuc,North,476,40,0.08403361344537816,Vax Center,Tier 2
HCO1767,Da Nang,Central,1241,109,0.08783239323126511,Hospital,Tier 1
HCO1768,Vinh Phuc,North,221,23,0.10407239819004525,Vax Center,Tier 3
HCO1769,Da Nang,Central,115,11,0.09565217391304348,Vax Center,Tier 3
HCO1770,Quang Ngai,Central,376,37,0.09840425531914894,Vax Center,Tier 2
HCO1771,Quang Ngai,Central,156,16,0.10256410256410256,Vax Center,Tier 3
HCO1772,Quang Ngai,Central,348,44,0.12643678160919541,Vax Center,Tier 2
HCO1773,Bac Ninh,North,464,36,0.07758620689655173,Vax Center,Tier 2
HCO1774,Khanh Hoa,South,570,48,0.08421052631578947,Vax Center,Tier 2
HCO1775,Binh Dinh,Central,244,21,0.0860655737704918,Vax Center,Tier 3
HCO1776,Khanh Hoa,South,289,27,0.09342560553633218,Vax Center,Tier 3
HCO1777,Quang Ninh,North,378,33,0.0873015873015873,Hospital,Tier 2
HCO1778,Ha Tinh,Central,469,45,0.09594882729211088,Vax Center,Tier 2
HCO1779,Nghe An,Central,463,29,0.06263498920086392,Vax Center,Tier 2
HCO1780,Quang Ninh,North,109,6,0.05504587155963303,Vax Center,Tier 3
HCO1781,Thai Nguyen,North,108,10,0.09259259259259259,Vax Center,Tier 3
HCO1782,Ha Tinh,Central,886,85,0.09593679458239278,Vax Center,Tier 1
HCO1783,Lam Dong,South,147,7,0.047619047619047616,Vax Center,Tier 3
HCO1784,Thai Nguyen,North,502,48,0.09561752988047809,Vax Center,Tier 2
HCO1785,Binh Duong,South,984,73,0.0741869918699187,Vax Center,Tier 1
HCO1786,Hue,Central,184,17,0.09239130434782608,Vax Center,Tier 3
HCO1787,Dong Nai,South,501,57,0.11377245508982035,Vax Center,Tier 2
HCO1788,Quang Binh,Central,254,19,0.07480314960629922,Vax Center,Tier 3
HCO1789,Quang Binh,Central,849,70,0.08244994110718493,Vax Center,Tier 1
HCO1790,Quang Ngai,Central,374,40,0.10695187165775401,Vax Center,Tier 2
HCO1791,Long An,South,303,23,0.07590759075907591,Vax Center,Tier 2
HCO1792,Quang Binh,Central,837,72,0.08602150537634409,Vax Center,Tier 1
HCO1793,Quang Tri,Central,322,24,0.07453416149068323,Vax Center,Tier 2
HCO1794,Quang Ngai,Central,505,39,0.07722772277227723,Hospital,Tier 2
HCO1795,Lam Dong,South,256,28,0.109375,Vax Center,Tier 3
HCO1796,Quang Ninh,North,291,28,0.09621993127147767,Vax Center,Tier 3
HCO1797,Quang Tri,Central,555,47,0.08468468468468468,Vax Center,Tier 2
HCO1798,Quang Binh,Central,248,25,0.10080645161290322,Vax Center,Tier 3
HCO1799,Long An,South,143,9,0.06293706293706294,Vax Center,Tier 3
HCO1800,Quang Binh,Central,382,37,0.0968586387434555,Vax Center,Tier 2
HCO1801,Quang Binh,Central,131,12,0.0916030534351145,Vax Center,Tier 3
HCO1802,Kien Giang,South,309,31,0.10032362459546926,Vax Center,Tier 2
HCO1803,Ha Tinh,Central,431,35,0.08120649651972157,Vax Center,Tier 2
HCO1804,Hung Yen,North,105,7,0.06666666666666667,Vax Center,Tier 3
HCO1805,Hung Yen,North,309,28,0.09061488673139159,Vax Center,Tier 2
HCO1806,Quang Ninh,North,106,7,0.0660377358490566,Vax Center,Tier 3
HCO1807,Hanoi,North,260,13,0.05,Vax Center,Tier 3
HCO1808,Ha Tinh,Central,679,45,0.0662739322533137,Vax Center,Tier 1
HCO1809,Dong Nai,South,1530,163,0.1065359477124183,Vax Center,Tier 1
HCO1810,Lam Dong,South,633,43,0.0679304897314376,Vax Center,Tier 2
HCO1811,Hanoi,North,347,34,0.09798270893371758,Vax Center,Tier 2
HCO1812,Da Nang,Central,462,42,0.09090909090909091,Hospital,Tier 2
HCO1813,Hai Duong,North,282,23,0.08156028368794327,Hospital,Tier 3
HCO1814,Tien Giang,South,441,34,0.07709750566893424,Vax Center,Tier 2
HCO1815,Hai Duong,North,330,35,0.10606060606060606,Vax Center,Tier 2
HCO1816,Quang Ngai,Central,1469,124,0.08441116405718176,Vax Center,Tier 1
HCO1817,Ninh Binh,North,391,32,0.08184143222506395,Vax Center,Tier 2
HCO1818,Quang Ngai,Central,792,86,0.10858585858585859,Vax Center,Tier 1
HCO1819,Nghe An,Central,668,59,0.08832335329341318,Vax Center,Tier 1
HCO1820,Dong Nai,South,178,20,0.11235955056179775,Vax Center,Tier 3
HCO1821,Thai Nguyen,North,312,23,0.07371794871794872,Vax Center,Tier 2
HCO1822,Long An,South,174,16,0.09195402298850575,Vax Center,Tier 3
HCO1823,Quang Binh,Central,489,38,0.07770961145194274,Vax Center,Tier 2
HCO1824,Dong Nai,South,316,24,0.0759493670886076,Vax Center,Tier 2
HCO1825,Ho Chi Minh City,South,1783,158,0.0886146943353898,Vax Center,Tier 1
HCO1826,Kien Giang,South,257,26,0.10116731517509728,Vax Center,Tier 3
HCO1827,Thai Nguyen,North,457,47,0.10284463894967177,Vax Center,Tier 2
HCO1828,Vinh Phuc,North,538,41,0.0762081784386617,Vax Center,Tier 2
HCO1829,Thai Nguyen,North,262,18,0.06870229007633588,Vax Center,Tier 3
HCO1830,Vinh Phuc,North,500,56,0.112,Vax Center,Tier 2
HCO1831,Da Nang,Central,203,15,0.07389162561576355,Vax Center,Tier 3
HCO1832,Kien Giang,South,415,37,0.0891566265060241,Vax Center,Tier 2
HCO1833,Kien Giang,South,488,37,0.07581967213114754,Vax Center,Tier 2
HCO1834,Quang Tri,Central,353,35,0.09915014164305949,Vax Center,Tier 2
HCO1835,Quang Ngai,Central,504,45,0.08928571428571429,Vax Center,Tier 2
HCO1836,Ho Chi Minh City,South,1062,117,0.11016949152542373,Vax Center,Tier 1
HCO1837,Tien Giang,South,674,53,0.07863501483679525,Vax Center,Tier 2
HCO1838,Hung Yen,North,409,34,0.08312958435207823,Vax Center,Tier 2
HCO1839,Quang Tri,Central,260,28,0.1076923076923077,Vax Center,Tier 3
HCO1840,Binh Duong,South,291,26,0.08934707903780069,Vax Center,Tier 3
HCO1841,Nam Dinh,North,503,37,0.073558648111332,Vax Center,Tier 2
HCO1842,Ha Tinh,Central,511,60,0.11741682974559686,Vax Center,Tier 2
HCO1843,Kien Giang,South,114,4,0.03508771929824561,Vax Center,Tier 3
HCO1844,Kien Giang,South,372,22,0.05913978494623656,Vax Center,Tier 2
HCO1845,Long An,South,207,25,0.12077294685990338,Vax Center,Tier 3
HCO1846,Binh Duong,South,81,6,0.07407407407407407,Vax Center,Tier 3
HCO1847,Vinh Phuc,North,93,5,0.053763440860215055,Vax Center,Tier 3
HCO1848,Ninh Binh,North,113,8,0.07079646017699115,Vax Center,Tier 3
HCO1849,Hue,Central,275,20,0.07272727272727272,Vax Center,Tier 3
HCO1850,Da Nang,Central,240,21,0.0875,Vax Center,Tier 3
HCO1851,Quang Tri,Central,291,25,0.0859106529209622,Vax Center,Tier 3
HCO1852,Quang Ngai,Central,601,55,0.09151414309484193,Vax Center,Tier 2
HCO1853,Nghe An,Central,625,54,0.0864,Vax Center,Tier 2
HCO1854,Dong Nai,South,268,20,0.07462686567164178,Vax Center,Tier 3
HCO1855,Ninh Binh,North,139,16,0.11510791366906475,Vax Center,Tier 3
HCO1856,Ninh Binh,North,559,41,0.07334525939177101,Vax Center,Tier 2
HCO1857,Bac Ninh,North,295,20,0.06779661016949153,Vax Center,Tier 2
HCO1858,Hung Yen,North,1241,121,0.09750201450443191,Hospital,Tier 1
HCO1859,Ho Chi Minh City,South,1812,167,0.09216335540838852,Hospital,Tier 1
HCO1860,Ha Tinh,Central,201,11,0.05472636815920398,Vax Center,Tier 3
HCO1861,Thai Nguyen,North,463,41,0.08855291576673865,Vax Center,Tier 2
HCO1862,Dong Nai,South,213,24,0.11267605633802817,Vax Center,Tier 3
HCO1863,Da Nang,Central,583,57,0.09777015437392796,Vax Center,Tier 2
HCO1864,Hanoi,North,591,48,0.08121827411167512,Vax Center,Tier 2
HCO1865,Nam Dinh,North,652,51,0.07822085889570553,Hospital,Tier 2
HCO1866,Hung Yen,North,183,16,0.08743169398907104,Vax Center,Tier 3
HCO1867,Binh Dinh,Central,804,64,0.07960199004975124,Vax Center,Tier 1
HCO1868,Vinh Phuc,North,534,58,0.10861423220973783,Vax Center,Tier 2
HCO1869,Hai Phong,North,714,58,0.08123249299719888,Hospital,Tier 1
HCO1870,Hai Phong,North,717,48,0.06694560669456066,Vax Center,Tier 1
HCO1871,Da Nang,Central,238,16,0.06722689075630252,Vax Center,Tier 3
HCO1872,Hanoi,North,529,54,0.10207939508506617,Vax Center,Tier 2
HCO1873,Ho Chi Minh City,South,472,36,0.07627118644067797,Vax Center,Tier 2
HCO1874,Hai Duong,North,483,40,0.08281573498964803,Vax Center,Tier 2
HCO1875,Quang Ngai,Central,369,41,0.1111111111111111,Vax Center,Tier 2
HCO1876,Ha Tinh,Central,399,30,0.07518796992481203,Vax Center,Tier 2
HCO1877,Ha Tinh,Central,748,64,0.0855614973262032,Hospital,Tier 1
HCO1878,Quang Ninh,North,195,14,0.07179487179487179,Vax Center,Tier 3
HCO1879,Binh Duong,South,275,22,0.08,Vax Center,Tier 3
HCO1880,Ba Ria - Vung Tau,South,1292,73,0.0565015479876161,Vax Center,Tier 1
HCO1881,Hanoi,North,392,31,0.07908163265306123,Vax Center,Tier 2
HCO1882,Hung Yen,North,297,31,0.10437710437710437,Vax Center,Tier 2
HCO1883,Long An,South,247,24,0.09716599190283401,Vax Center,Tier 3
HCO1884,Hue,Central,594,65,0.10942760942760943,Vax Center,Tier 2
HCO1885,Bac Ninh,North,128,15,0.1171875,Vax Center,Tier 3
HCO1886,Hung Yen,North,416,38,0.09134615384615384,Vax Center,Tier 2
HCO1887,Binh Dinh,Central,742,68,0.09164420485175202,Vax Center,Tier 1
HCO1888,Lam Dong,South,317,27,0.08517350157728706,Vax Center,Tier 2
HCO1889,Quang Ngai,Central,612,50,0.08169934640522876,Vax Center,Tier 2
HCO1890,Can Tho,South,671,61,0.09090909090909091,Vax Center,Tier 2
HCO1891,Quang Binh,Central,480,59,0.12291666666666666,Vax Center,Tier 2
HCO1892,Vinh Phuc,North,436,48,0.11009174311926606,Vax Center,Tier 2
HCO1893,Quang Binh,Central,1065,98,0.09201877934272301,Hospital,Tier 1
HCO1894,Thanh Hoa,Central,500,43,0.086,Hospital,Tier 2
HCO1895,Thai Nguyen,North,431,24,0.05568445475638051,Hospital,Tier 2
HCO1896,Hai Phong,North,2306,221,0.095836947094536,Vax Center,Tier 1
HCO1897,Thanh Hoa,Central,899,77,0.08565072302558398,Vax Center,Tier 1
HCO1898,Khanh Hoa,South,603,50,0.08291873963515754,Vax Center,Tier 2
HCO1899,Hanoi,North,350,35,0.1,Vax Center,Tier 2
HCO1900,Ha Tinh,Central,336,27,0.08035714285714286,Vax Center,Tier 2
HCO1901,Binh Dinh,Central,1393,102,0.0732232591529074,Hospital,Tier 1
HCO1902,Quang Ngai,Central,467,29,0.06209850107066381,Vax Center,Tier 2
HCO1903,Dong Nai,South,748,67,0.08957219251336898,Vax Center,Tier 1
HCO1904,Binh Duong,South,886,77,0.08690744920993228,Vax Center,Tier 1
HCO1905,Khanh Hoa,South,741,81,0.10931174089068826,Vax Center,Tier 2
HCO1906,Quang Ninh,North,199,12,0.06030150753768844,Vax Center,Tier 3
HCO1907,Quang Binh,Central,396,29,0.07323232323232323,Vax Center,Tier 2
HCO1908,Quang Ngai,Central,230,16,0.06956521739130435,Vax Center,Tier 3
HCO1909,Thai Nguyen,North,150,13,0.08666666666666667,Vax Center,Tier 3
HCO1910,Hai Phong,North,313,20,0.06389776357827476,Vax Center,Tier 2
HCO1911,Thai Nguyen,North,603,52,0.08623548922056384,Vax Center,Tier 2
HCO1912,Ha Tinh,Central,644,49,0.07608695652173914,Vax Center,Tier 2
HCO1913,Nghe An,Central,517,52,0.10058027079303675,Vax Center,Tier 2
HCO1914,Hung Yen,North,587,52,0.08858603066439523,Vax Center,Tier 2
HCO1915,Binh Duong,South,186,14,0.07526881720430108,Vax Center,Tier 3
HCO1916,Long An,South,361,31,0.08587257617728532,Vax Center,Tier 2
HCO1917,Hung Yen,North,683,62,0.09077598828696926,Hospital,Tier 1
HCO1918,Long An,South,247,24,0.09716599190283401,Vax Center,Tier 3
HCO1919,Hanoi,North,119,7,0.058823529411764705,Vax Center,Tier 3
HCO1920,Long An,South,673,62,0.09212481426448738,Vax Center,Tier 2
HCO1921,Can Tho,South,239,15,0.06276150627615062,Vax Center,Tier 3
HCO1922,Hanoi,North,3101,292,0.09416317316994519,Hospital,Tier 1
HCO1923,Dong Nai,South,440,42,0.09545454545454546,Vax Center,Tier 2
HCO1924,Kien Giang,South,686,65,0.09475218658892129,Vax Center,Tier 1
HCO1925,Long An,South,210,18,0.08571428571428572,Vax Center,Tier 3
HCO1926,Kien Giang,South,1003,96,0.09571286141575275,Hospital,Tier 1
HCO1927,Da Nang,Central,248,26,0.10483870967741936,Vax Center,Tier 3
HCO1928,Quang Ninh,North,365,39,0.10684931506849316,Vax Center,Tier 2
HCO1929,Ho Chi Minh City,South,135,12,0.08888888888888889,Vax Center,Tier 3
HCO1930,Quang Ngai,Central,438,48,0.1095890410958904,Vax Center,Tier 2
HCO1931,Quang Ngai,Central,261,34,0.13026819923371646,Vax Center,Tier 3
HCO1932,Nghe An,Central,145,7,0.04827586206896552,Vax Center,Tier 3
HCO1933,Da Nang,Central,910,83,0.0912087912087912,Vax Center,Tier 1
HCO1934,Hai Duong,North,208,24,0.11538461538461539,Vax Center,Tier 3
HCO1935,Lam Dong,South,235,19,0.08085106382978724,Vax Center,Tier 3
HCO1936,Quang Ninh,North,262,26,0.09923664122137404,Vax Center,Tier 3
HCO1937,Lam Dong,South,809,54,0.06674907292954264,Vax Center,Tier 1
HCO1938,Ho Chi Minh City,South,571,49,0.08581436077057793,Vax Center,Tier 2
HCO1939,Quang Binh,Central,212,22,0.10377358490566038,Hospital,Tier 3
HCO1940,Quang Tri,Central,421,34,0.08076009501187649,Vax Center,Tier 2
HCO1941,Nam Dinh,North,1610,137,0.08509316770186336,Hospital,Tier 1
HCO1942,Kien Giang,South,229,21,0.09170305676855896,Vax Center,Tier 3
HCO1943,Lam Dong,South,243,18,0.07407407407407407,Vax Center,Tier 3
HCO1944,Thanh Hoa,Central,302,20,0.06622516556291391,Vax Center,Tier 2
HCO1945,Hung Yen,North,806,90,0.11166253101736973,Vax Center,Tier 1
HCO1946,Thai Nguyen,North,318,29,0.09119496855345911,Vax Center,Tier 2
HCO1947,Quang Binh,Central,58,4,0.06896551724137931,Vax Center,Tier 3
HCO1948,Tien Giang,South,589,44,0.07470288624787776,Vax Center,Tier 2
HCO1949,Lam Dong,South,1070,96,0.08971962616822429,Vax Center,Tier 1
HCO1950,Hung Yen,North,528,48,0.09090909090909091,Vax Center,Tier 2
HCO1951,Ho Chi Minh City,South,1060,82,0.07735849056603773,Vax Center,Tier 1
HCO1952,Nghe An,Central,243,24,0.09876543209876543,Vax Center,Tier 3
HCO1953,Ho Chi Minh City,South,457,50,0.10940919037199125,Vax Center,Tier 2
HCO1954,Thai Nguyen,North,489,28,0.05725971370143149,Vax Center,Tier 2
HCO1955,Quang Ngai,Central,724,68,0.09392265193370165,Hospital,Tier 1
HCO1956,Long An,South,526,47,0.08935361216730038,Vax Center,Tier 2
HCO1957,Thai Nguyen,North,257,28,0.10894941634241245,Vax Center,Tier 3
HCO1958,Khanh Hoa,South,284,27,0.09507042253521127,Vax Center,Tier 3
HCO1959,Kien Giang,South,505,53,0.10495049504950495,Vax Center,Tier 2
HCO1960,Bac Ninh,North,288,27,0.09375,Vax Center,Tier 2
HCO1961,Quang Ninh,North,869,76,0.08745684695051784,Vax Center,Tier 1
HCO1962,Binh Dinh,Central,1023,99,0.0967741935483871,Vax Center,Tier 1
HCO1963,Ninh Binh,North,427,35,0.08196721311475409,Vax Center,Tier 2
HCO1964,Quang Ninh,North,406,28,0.06896551724137931,Vax Center,Tier 2
HCO1965,Quang Binh,Central,929,96,0.10333692142088267,Vax Center,Tier 1
HCO1966,Dong Nai,South,250,23,0.092,Vax Center,Tier 3
HCO1967,Vinh Phuc,North,196,16,0.08163265306122448,Vax Center,Tier 3
HCO1968,Ninh Binh,North,170,12,0.07058823529411765,Vax Center,Tier 3
HCO1969,Ho Chi Minh City,South,230,22,0.09565217391304348,Vax Center,Tier 3
HCO1970,Quang Tri,Central,257,19,0.07392996108949416,Vax Center,Tier 3
HCO1971,Ho Chi Minh City,South,454,52,0.1145374449339207,Vax Center,Tier 2
HCO1972,Ha Tinh,Central,360,21,0.058333333333333334,Vax Center,Tier 2
HCO1973,Can Tho,South,1559,151,0.09685695958948044,Hospital,Tier 1
HCO1974,Binh Dinh,Central,378,34,0.08994708994708994,Vax Center,Tier 2
HCO1975,Bac Ninh,North,823,74,0.0899149453219927,Vax Center,Tier 1
HCO1976,Ba Ria - Vung Tau,South,112,7,0.0625,Vax Center,Tier 3
HCO1977,Quang Binh,Central,492,49,0.09959349593495935,Vax Center,Tier 2
HCO1978,Bac Ninh,North,450,50,0.1111111111111111,Vax Center,Tier 2
HCO1979,Bac Ninh,North,1150,80,0.06956521739130435,Hospital,Tier 1
HCO1980,Khanh Hoa,South,145,14,0.09655172413793103,Vax Center,Tier 3
HCO1981,Hai Phong,North,443,34,0.07674943566591422,Hospital,Tier 2
HCO1982,Vinh Phuc,North,652,55,0.0843558282208589,Hospital,Tier 2
HCO1983,Bac Ninh,North,343,35,0.10204081632653061,Vax Center,Tier 2
HCO1984,Ha Tinh,Central,721,67,0.09292649098474341,Hospital,Tier 2
HCO1985,Nghe An,Central,286,31,0.10839160839160839,Vax Center,Tier 3
HCO1986,Quang Tri,Central,473,47,0.09936575052854123,Hospital,Tier 2
HCO1987,Vinh Phuc,North,474,41,0.08649789029535865,Vax Center,Tier 2
HCO1988,Hanoi,North,687,68,0.09898107714701601,Vax Center,Tier 1
HCO1989,Quang Ngai,Central,978,91,0.09304703476482618,Vax Center,Tier 1
HCO1990,Nghe An,Central,168,10,0.05952380952380952,Vax Center,Tier 3
HCO1991,Binh Dinh,Central,843,87,0.10320284697508897,Hospital,Tier 1
HCO1992,Quang Ninh,North,273,19,0.0695970695970696,Vax Center,Tier 3
HCO1993,Hanoi,North,718,59,0.08217270194986072,Vax Center,Tier 1
HCO1994,Thai Nguyen,North,446,43,0.09641255605381166,Vax Center,Tier 2
HCO1995,Ha Tinh,Central,605,47,0.07768595041322314,Vax Center,Tier 2
HCO1996,Nghe An,Central,457,41,0.08971553610503283,Vax Center,Tier 2
HCO1997,Binh Duong,South,730,55,0.07534246575342465,Vax Center,Tier 1
HCO1998,Nghe An,Central,740,78,0.10540540540540541,Vax Center,Tier 1
HCO1999,Hue,Central,266,30,0.11278195488721804,Vax Center,Tier 3
HCO2000,Quang Nam,Central,461,30,0.0650759219088937,Vax Center,Tier 2
